loc,year,month,unemployment,kospi,interest,rate,oilprice,productprice,consumerprice
인천광역시,2011,10,59,1825.878,3.25,1151.752381,103.8842857,106.33,90.448
인천광역시,2011,11,58,1858.795455,3.25,1134.470455,108.5168182,105.99,90.534
인천광역시,2011,12,58,1863.23,3.25,1148.957727,106.2086364,106.09,90.879
인천광역시,2012,1,74,1891.0115,3.25,1142.177273,109.5368182,106.64,91.242
인천광역시,2012,2,77,2003.231429,3.25,1122.858571,116.1461905,107.37,91.588
인천광역시,2012,3,72,2023.407143,3.25,1126.563636,122.2759091,107.9,91.614
인천광역시,2012,4,71,1995.9195,3.25,1135.315238,117.3771429,107.95,91.605
인천광역시,2012,5,69,1886.350952,3.25,1158.306087,107.4456522,107.35,91.769
인천광역시,2012,6,69,1848.5995,3.25,1163.952857,94.23619048,106.05,91.639
인천광역시,2012,7,70,1826.75,3,1142.447727,99.22,105.58,91.432
인천광역시,2012,8,68,1918.912273,3,1132.352609,108.3908696,106.23,91.855
인천광역시,2012,9,60,1961.289,3,1123.7915,110.9645,106.61,92.512
인천광역시,2012,10,58,1942.19381,2.75,1106.275217,108.676087,105.78,92.339
인천광역시,2012,11,56,1904.703182,2.75,1087.390455,107.0959091,105.05,92.011
인천광역시,2012,12,69,1973.841667,2.75,1075.450952,105.6685714,104.79,92.175
인천광역시,2013,1,83,1986.103182,2.75,1066.762609,107.5430435,104.96,92.728
인천광역시,2013,2,86,1979.854737,2.75,1087.611,111.221,105.68,93.038
인천광역시,2013,3,64,1990.243,2.75,1103.187619,105.482381,105.26,92.952
인천광역시,2013,4,62,1938.884091,2.75,1121.374545,101.6613636,104.93,92.823
인천광역시,2013,5,57,1974.45381,2.5,1112.584783,100.2991304,104.57,92.823
인천광역시,2013,6,54,1884.412632,2.5,1135.252,100.3285,104.55,92.71
인천광역시,2013,7,64,1871.768261,2.5,1126.256957,103.3621739,104.53,92.909
인천광역시,2013,8,61,1896.961905,2.5,1116.409545,106.6645455,104.82,93.238
인천광역시,2013,9,53,1984.394444,2.5,1083.637143,108.4047619,104.71,93.419
인천광역시,2013,10,56,2029.675238,2.5,1066.651304,106.3943478,104.34,93.134
인천광역시,2013,11,56,2009.924286,2.5,1062.485238,105.8538095,104.13,93.116
인천광역시,2013,12,56,1989.429524,2.5,1056.265,107.9431818,104.37,93.229
인천광역시,2014,1,90,1948.2195,2.5,1066.654348,104.1886957,104.65,93.73
인천광역시,2014,2,91,1937.733,2.5,1071.221,104.942,104.78,93.98
인천광역시,2014,3,79,1952.429524,2.5,1071.035714,104.1495238,104.74,94.153
인천광역시,2014,4,69,1991.191364,2.5,1043.006818,104.7772727,104.58,94.214
인천광역시,2014,5,75,1994.134737,2.5,1025.186818,105.5145455,104.56,94.369
인천광역시,2014,6,69,1995.083684,2.5,1019.236667,108.007619,104.61,94.248
인천광역시,2014,7,68,2021.952174,2.5,1020.868696,105.7052174,104.69,94.386
인천광역시,2014,8,63,2060.9335,2.25,1024.635714,101.8538095,104.58,94.551
인천광역시,2014,9,60,2042.710526,2.25,1035.239091,96.98818182,104.2,94.49
인천광역시,2014,10,62,1942.802857,2,1061.754348,86.71608696,103.47,94.205
인천광역시,2014,11,70,1959.647,2,1099.401,76.7345,103.15,94.015
인천광역시,2014,12,70,1941.925714,2,1103.516957,60.39173913,102.14,94.006
인천광역시,2015,1,82,1920.992857,2,1088.495,46.335,100.89,94.643
인천광역시,2015,2,98,1961.001176,2,1101.393,56.15,100.96,94.587
인천광역시,2015,3,83,2012.619091,1.75,1113.582727,54.90909091,100.84,94.596
인천광역시,2015,4,85,2107.268182,1.75,1085.655909,58.66545455,100.8,94.625
인천광역시,2015,5,88,2114.898889,1.75,1093.840476,63.6747619,100.87,94.89
인천광역시,2015,6,84,2063.685909,1.5,1113.589545,61.75863636,100.82,94.909
인천광역시,2015,7,80,2058.034348,1.5,1146.973478,56.26608696,100.45,95.08
인천광역시,2015,8,73,1952.549,1.5,1178.515714,47.30333333,99.83,95.213
인천광역시,2015,9,75,1939.5825,1.5,1186.573182,46.14454545,99.39,94.966
인천광역시,2015,10,73,2020.567143,1.5,1144.767727,46.55181818,98.71,94.966
인천광역시,2015,11,68,2006.780952,1.5,1153.757143,42.32333333,98.32,94.786
인천광역시,2015,12,61,1971.528571,1.5,1173.71087,34.7026087,98.09,95.07
인천광역시,2016,1,70,1894.651,1.5,1202.972381,27.24666667,97.56,95.232
인천광역시,2016,2,102,1900.61,1.5,1216.219524,29.6147619,97.56,95.64
인천광역시,2016,3,85,1976.502727,1.5,1182.438261,35.17304348,97.5,95.393
인천광역시,2016,4,83,1996.1705,1.5,1147.218095,39.03761905,97.74,95.573
인천광역시,2016,5,78,1966.6755,1.5,1176.088636,43.96454545,97.86,95.63
인천광역시,2016,6,88,1977.029524,1.25,1165.404545,45.83454545,98.09,95.611
인천광역시,2016,7,80,2002.482857,1.25,1142.05619,42.70952381,97.98,95.431
인천광역시,2016,8,71,2036.656364,1.25,1111.347391,43.63565217,98.07,95.677
인천광역시,2016,9,75,2042.555263,1.25,1108.909091,43.81727273,98.3,96.247
인천광역시,2016,10,70,2036.0325,1.25,1127.786667,48.26333333,98.59,96.379
인천광역시,2016,11,69,1981.746364,1.25,1164.233636,43.775,99.03,96.237
인천광역시,2016,12,63,2021.666667,1.25,1184.582727,51.76272727,99.9,96.342
인천광역시,2017,1,85,2061.7335,1.25,1180.815455,53.43454545,101.35,97.366
인천광역시,2017,2,102,2082.795,1.25,1141.849,54.171,101.74,97.632
인천광역시,2017,3,82,2136.174545,1.25,1133.397391,51.16434783,101.7,97.565
인천광역시,2017,4,85,2160.1825,1.25,1134.694,52.4475,101.48,97.442
인천광역시,2017,5,77,2301.89,1.25,1125.866957,50.30434783,101.21,97.546
인천광역시,2017,6,71,2372.204286,1.25,1131.497727,46.33681818,100.81,97.338
인천광역시,2017,7,66,2412.899048,1.25,1133.199524,47.63142857,100.89,97.499
인천광역시,2017,8,72,2372.184545,1.25,1131.25,50.42652174,101.35,98.058
인천광역시,2017,9,70,2371.84381,1.25,1133.701429,53.86190476,102.03,98.172
인천광역시,2017,10,62,2482.87125,1.25,1133.335909,55.58409091,102.14,98.077
인천광역시,2017,11,61,2533.51,1.5,1101.948636,60.58272727,102.04,97.347
인천광역시,2017,12,65,2467.725789,1.5,1083.732857,61.45190476,102.09,97.698
인천광역시,2018,1,71,2520.937727,1.5,1067.068261,65.91782609,102.52,98.106
인천광역시,2018,2,83,2439.104444,1.5,1079.628,62.742,102.95,98.855
인천광역시,2018,3,82,2451.57,1.5,1071.036364,63.28727273,102.91,98.751
인천광역시,2018,4,80,2458.224762,1.5,1068.845714,68.42904762,103.04,98.931
인천광역시,2018,5,76,2461.3005,1.5,1077.263478,73.4826087,103.34,98.979
인천광역시,2018,6,66,2394.507895,1.5,1095.595714,73.26857143,103.37,98.779
인천광역시,2018,7,65,2284.253636,1.5,1122.563636,72.72363636,103.85,98.59
인천광역시,2018,8,70,2283.796818,1.5,1121.000435,72.05826087,104.32,99.462
인천광역시,2018,9,62,2307.325882,1.5,1119.7385,77.0195,104.62,100.221
인천광역시,2018,10,62,2153.476667,1.5,1133.335652,78.95652174,104.26,100.041
인천광역시,2018,11,61,2083.333182,1.75,1126.272273,65.39863636,103.53,99.33
인천광역시,2018,12,62,2070.128947,1.75,1123.033333,56.27571429,103.03,98.988
인천광역시,2019,1,73,2101.984091,1.75,1121.09,58.67347826,102.92,98.884
인천광역시,2019,2,88,2210.198824,1.75,1122.515,64.186,103.02,99.311
인천광역시,2019,3,80,2161.9145,1.75,1132.156667,66.8047619,103.38,99.121
인천광역시,2019,4,82,2212.120455,1.75,1141.863182,70.64227273,103.68,99.481
인천광역시,2019,5,69,2086.898095,1.75,1182.468696,69.37086957,103.79,99.652
인천광역시,2019,6,79,2105.303158,1.75,1171.5625,61.214,103.5,99.491
인천광역시,2019,7,81,2079.48,1.5,1176.607391,62.90695652,103.5,99.187
인천광역시,2019,8,63,1944.237619,1.5,1209.837273,58.69954545,103.74,99.425
인천광역시,2019,9,58,2045.205263,1.5,1194.57,60.84142857,103.8,99.794
인천광역시,2019,10,63,2065.747619,1.25,1182.769565,58.53652174,103.56,100.041
인천광역시,2019,11,64,2128.794762,1.25,1167.98381,61.40761905,103.41,99.481
인천광역시,2019,12,63,2147.0135,1.25,1172.222727,64.47727273,103.7,99.719
인천광역시,2020,1,72,2203.4425,1.25,1166.197826,63.73217391,104.08,100.09
인천광역시,2020,2,68,2167.1235,1.25,1194.2905,54.5125,103.74,100.16
인천광역시,2020,3,83,1786.746364,0.75,1217.250455,33.75,102.82,99.94
인천광역시,2020,4,80,1849.589,0.75,1222.331818,23.37681818,101.93,99.5
인천광역시,2020,5,78,1965.174211,0.5,1228.864762,31.23238095,101.96,99.44
인천광역시,2020,6,83,2134.696818,0.5,1207.2,40.13863636,102.48,99.71
인천광역시,2020,7,69,2195.948696,0.5,1198.158261,42.64130435,102.71,99.63
인천광역시,2020,8,59,2349.873,0.5,1186.245714,43.7052381,103.22,100.19
인천광역시,2020,9,72,2371.51619,0.5,1177.327273,41.10318182,103.42,100.74
인천광역시,2020,10,72,2357.821053,0.5,1144.080909,39.70409091,103.01,100.18
인천광역시,2020,11,70,2504.180952,0.5,1114.457619,42.57761905,103.09,100.09
인천광역시,2020,12,86,2755.770952,0.5,1093.877826,49.31652174,103.9,100.33
인천광역시,2021,1,99,3089.267,0.5,1098.499524,53.96857143,105.05,101.04
